time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-11-15T10:05:09.418Z,-21.2493,-68.9609,124.68,4.3,mb,,56,0.604,0.35,us,us7000cf8p,2020-11-15T10:23:00.040Z,"Chile-Bolivia border region",earthquake,5.6,8.1,0.217,6,reviewed,us,us
2020-11-15T10:01:44.340Z,33.4435,-116.9033333,2.57,1.16,ml,45,31,0.09589,0.27,ci,ci39466159,2020-11-15T10:05:25.073Z,"4km W of Aguanga, CA",earthquake,0.25,0.75,0.099,26,automatic,ci,ci
2020-11-15T09:59:16.685Z,61.5328,-149.9293,39.7,1.3,ml,,,,0.55,ak,ak020epdon04,2020-11-15T10:04:14.595Z,"1 km NE of Big Lake, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-11-15T09:58:31.840Z,35.6761667,-117.4668333,9.6,1.3,ml,19,113,0.1724,0.17,ci,ci39466151,2020-11-15T10:09:40.910Z,"12km SSW of Searles Valley, CA",earthquake,0.41,1.17,0.127,15,automatic,ci,ci
2020-11-15T09:56:07.060Z,38.1865,-117.8497,13.2,1.7,ml,27,71.38,0.027,0.08,nn,nn00784183,2020-11-15T10:03:59.143Z,"32 km SE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-11-15T09:47:59.170Z,19.2316665649414,-155.382507324219,31.5499992370605,1.82000005,md,45,154,,0.119999997,hv,hv72229822,2020-11-15T09:51:10.900Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.71,0.670000017,1.80999994,6,automatic,hv,hv
2020-11-15T09:45:45.620Z,47.5663333,-113.6478333,6.01,0.93,ml,5,223,0.341,0.19,mb,mb80475904,2020-11-15T19:06:03.560Z,"6 km NE of Condon, Montana",earthquake,1.68,12.67,,0,reviewed,mb,mb
2020-11-15T09:45:01.080Z,19.5179996490479,-155.66667175293,1.98000001907349,2.11,ml,35,70,,0.209999993,hv,hv72229817,2020-11-15T09:50:33.320Z,"21 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.46,0.699999988,0.72,4,automatic,hv,hv
2020-11-15T09:31:11.230Z,32.923,-116.3086667,2.15,0.96,ml,24,89,0.03182,0.23,ci,ci39466143,2020-11-15T09:34:42.479Z,"24km ENE of Pine Valley, CA",earthquake,0.35,0.5,0.27,14,automatic,ci,ci
2020-11-15T09:30:48.294Z,59.4868,-152.9424,96,2,ml,,,,0.73,ak,ak020epdihmx,2020-11-15T09:44:52.269Z,"59 km WNW of Nanwalek, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-11-15T09:30:14.860Z,38.097,-118.3652,7.5,1.2,ml,15,82.7,0.162,0.09,nn,nn00784180,2020-11-15T09:57:15.664Z,"32 km NNE of Benton, California",earthquake,,9.4,,,automatic,nn,nn
2020-11-15T09:27:46.370Z,40.2078333,-121.3078333,10.3,1,md,5,274,0.1755,0.08,nc,nc73482446,2020-11-15T19:09:06.875Z,"11km W of Almanor, CA",earthquake,1.32,2.07,0.075,5,reviewed,nc,nc
2020-11-15T09:26:36.170Z,38.8031654,-122.7809982,1.27,1.93,md,37,62,0.01008,0.05,nc,nc73482441,2020-11-15T10:30:04.830Z,"4km NW of The Geysers, CA",earthquake,0.17,0.25,0.17,11,automatic,nc,nc
2020-11-15T09:23:01.780Z,38.1788,-117.8123,6,1.7,ml,15,136.64,0.111,0.13,nn,nn00784175,2020-11-15T09:30:16.847Z,"34 km SE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-11-15T09:18:29.780Z,33.4856667,-116.4691667,14.23,0.33,ml,16,76,0.0523,0.15,ci,ci39466127,2020-11-15T09:22:12.403Z,"20km ESE of Anza, CA",earthquake,0.42,0.89,0.156,7,automatic,ci,ci
2020-11-15T09:17:28.136Z,38.1649,-117.8508,6.3,2.9,ml,24,40.99,0.017,0.1115,nn,nn00784171,2020-11-16T02:28:17.551Z,"33 km SE of Mina, Nevada",earthquake,,0.6,0.37,10,reviewed,nn,nn
2020-11-15T09:11:17.700Z,38.1695,-117.8703,5.4,1.3,ml,10,67.37,0.001,0.13,nn,nn00784168,2020-11-15T09:18:15.922Z,"32 km SE of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-11-15T09:09:12.686Z,38.1875,-117.7642,5.9,2.1,ml,22,69.61,0.043,0.1012,nn,nn00784164,2020-11-16T02:28:14.232Z,"37 km SE of Mina, Nevada",earthquake,,1,0.26,9,reviewed,nn,nn
2020-11-15T09:07:36.049Z,38.1639,-117.8653,4.4,1.9,ml,23,59.59,0.005,0.1391,nn,nn00784162,2020-11-16T02:28:11.686Z,"32 km SE of Mina, Nevada",earthquake,,0.7,0.28,10,reviewed,nn,nn
2020-11-15T09:07:01.950Z,38.18,-117.7677,6.5,1.7,ml,23,120.57,0.1,0.09,nn,nn00784160,2020-11-15T09:10:18.565Z,"37 km SE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-11-15T09:02:40.300Z,38.1745,-117.8082,12.6,1.6,ml,21,57.22,0.051,0.1,nn,nn00784156,2020-11-15T09:07:57.432Z,"35 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-11-15T08:49:02.100Z,38.2127,-117.714,9.5,1.2,ml,15,133.93,0.027,0.05,nn,nn00784153,2020-11-15T09:03:16.300Z,"39 km ESE of Mina, Nevada",earthquake,,2.2,,,automatic,nn,nn
2020-11-15T08:39:48.620Z,38.1965,-117.7372,12.9,1.5,ml,22,123.72,0.023,0.08,nn,nn00784149,2020-11-15T08:50:18.203Z,"38 km ESE of Mina, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-11-15T08:38:28.786Z,24.3431,141.9677,71.17,4.9,mb,,65,2.748,1,us,us7000cf86,2020-11-15T08:59:53.040Z,"Volcano Islands, Japan region",earthquake,8.9,4.1,0.037,233,reviewed,us,us
2020-11-15T08:36:25.130Z,38.2053,-117.715,11.4,1.6,ml,18,98.5,0.025,0.09,nn,nn00784146,2020-11-15T08:40:37.087Z,"40 km ESE of Mina, Nevada",earthquake,,1.6,,,automatic,nn,nn
2020-11-15T08:35:13.820Z,35.7423333,-117.5351667,4.63,0.93,ml,12,99,0.08908,0.13,ci,ci39466119,2020-11-15T08:38:58.135Z,"12km WSW of Searles Valley, CA",earthquake,0.37,0.92,0.149,12,automatic,ci,ci
2020-11-15T08:28:34.640Z,37.6215,-119.3878333,8.52,1.77,md,22,137,0.2452,0.19,nc,nc73482421,2020-11-16T02:28:09.911Z,"21km SE of Yosemite Valley, CA",earthquake,0.65,2.9,0.245,21,reviewed,nc,nc
2020-11-15T08:23:05.260Z,38.8198318,-122.8043365,3.15,0.57,md,16,53,0.005722,0.03,nc,nc73482416,2020-11-15T09:40:09.557Z,"6km NW of The Geysers, CA",earthquake,0.31,0.95,0.02,2,automatic,nc,nc
2020-11-15T08:16:14.750Z,38.167,-117.8763,6.6,0.8,ml,10,178.07,0.012,0.04,nn,nn00784143,2020-11-15T08:28:55.045Z,"Nevada",earthquake,,5,,,automatic,nn,nn
2020-11-15T08:08:18.550Z,38.148,-117.8922,4,1.3,ml,14,90.03,0.02,0.15,nn,nn00784141,2020-11-15T08:17:56.740Z,"32 km SE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-11-15T08:06:46.600Z,38.164,-117.8573,8.5,1.2,ml,11,175.66,0.024,0.04,nn,nn00784139,2020-11-15T08:09:54.940Z,"33 km SE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-11-15T08:05:34.160Z,35.7013333,-117.5883333,8.98,0.82,ml,9,140,0.1144,0.09,ci,ci39466111,2020-11-15T08:09:19.944Z,"12km NE of Ridgecrest, CA",earthquake,0.39,0.86,0.094,9,automatic,ci,ci
2020-11-15T07:56:42.600Z,38.8176651,-122.7919998,2.87,0.95,md,27,39,0.009874,0.01,nc,nc73482411,2020-11-15T09:14:04.426Z,"5km NW of The Geysers, CA",earthquake,0.23,0.38,0.08,4,automatic,nc,nc
2020-11-15T07:55:29.030Z,38.1432,-117.9182,8.7,0.6,ml,10,100.02,0.01,0.05,nn,nn00784137,2020-11-15T08:08:35.240Z,"32 km SSE of Mina, Nevada",earthquake,,7.8,,,automatic,nn,nn
2020-11-15T07:51:01.088Z,38.1938,-117.7347,9.6,2.5,ml,25,72.38,0.035,0.1134,nn,nn00784132,2020-11-16T02:28:08.524Z,"39 km SE of Mina, Nevada",earthquake,,0.7,0.25,10,reviewed,nn,nn
2020-11-15T07:49:38.090Z,35.8631667,-117.6718333,6.75,0.64,ml,12,91,0.07672,0.08,ci,ci39466103,2020-11-15T07:53:19.105Z,"23km ESE of Little Lake, CA",earthquake,0.28,0.59,0.2,7,automatic,ci,ci
2020-11-15T07:37:53.759Z,63.3455,-145.0842,2.5,1.8,ml,,,,0.75,ak,ak020epcd4wd,2020-11-15T07:45:08.780Z,"38 km NE of Paxson, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-11-15T07:36:40.450Z,37.6256667,-118.9653333,5.08,0.92,md,21,84,0.009618,0.03,nc,nc73482391,2020-11-15T19:45:07.097Z,"2km SE of Mammoth Lakes, CA",earthquake,0.38,0.63,0.272,19,reviewed,nc,nc
2020-11-15T07:36:33.710Z,19.3993339538574,-155.255661010742,1.22000002861023,2.33,ml,31,58,,0.200000003,hv,hv72229672,2020-11-15T07:42:04.490Z,"5 km SSW of Volcano, Hawaii",earthquake,0.24,0.159999996,0.34,15,automatic,hv,hv
2020-11-15T07:35:44.940Z,38.1758,-117.854,6,1.6,ml,15,69.97,0.012,0.11,nn,nn00784130,2020-11-15T07:51:36.607Z,"32 km SE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-11-15T07:30:32.280Z,38.1639,-117.8675,4.6,2.9,ml,26,37.33,0.004,0.1419,nn,nn00784125,2020-11-16T02:28:05.381Z,"32 km SE of Mina, Nevada",earthquake,,0.6,0.22,11,reviewed,nn,nn
2020-11-15T07:30:19.623Z,38.1585,-117.8668,5.9,1.3,ml,13,93.38,0.004,0.0933,nn,nn00784126,2020-11-15T07:37:05.251Z,"33 km SE of Mina, Nevada",earthquake,,0.5,0.76,7,reviewed,nn,nn
2020-11-15T07:20:48.670Z,38.8019981,-122.7816696,1.49,0.87,md,15,77,0.01007,0.02,nc,nc73482376,2020-11-15T07:51:06.943Z,"4km NW of The Geysers, CA",earthquake,0.27,0.41,0.09,3,automatic,nc,nc
2020-11-15T07:19:23.610Z,38.7983322,-122.7488327,1.81,0.57,md,6,134,0.008804,0.01,nc,nc73482371,2020-11-15T08:24:04.156Z,"2km NNE of The Geysers, CA",earthquake,0.45,1.05,,1,automatic,nc,nc
2020-11-15T07:16:34.430Z,33.2925,-116.1121667,9.17,0.84,ml,27,48,0.1794,0.28,ci,ci39466087,2020-11-15T07:20:21.852Z,"14km W of Salton City, CA",earthquake,0.42,2.89,0.094,18,automatic,ci,ci
2020-11-15T07:14:45.660Z,38.7988319,-122.7368317,1.22,0.97,md,11,108,0.01797,0.03,nc,nc73482366,2020-11-15T07:59:04.979Z,"3km SSW of Cobb, CA",earthquake,0.29,0.7,0.07,2,automatic,nc,nc
2020-11-15T07:14:26.100Z,33.9286667,-116.2853333,3.25,1.62,ml,47,27,0.09313,0.19,ci,ci39466079,2020-11-15T07:25:08.180Z,"16km NE of Thousand Palms, CA",earthquake,0.21,0.97,0.259,29,automatic,ci,ci
2020-11-15T07:12:46.810Z,62.9878,-151.6145,3.2,1.5,ml,,,,0.44,ak,ak020epc7rhp,2020-11-15T07:41:48.037Z,"61 km S of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-11-15T07:03:11.670Z,38.8406677,-122.836998,1.67,0.65,md,20,87,0.002388,0.01,nc,nc73482361,2020-11-15T07:33:06.813Z,"10km NW of The Geysers, CA",earthquake,0.2,0.41,0.11,3,automatic,nc,nc
2020-11-15T07:01:49.780Z,35.7043333,-117.4773333,11.25,1.05,ml,14,150,0.148,0.16,ci,ci39466071,2020-11-15T07:05:33.567Z,"10km SW of Searles Valley, CA",earthquake,0.53,1.23,0.187,12,automatic,ci,ci
2020-11-15T06:58:24.720Z,38.1642,-117.8688,6,0.7,ml,11,109.3,0.014,0.04,nn,nn00784124,2020-11-15T07:31:55.425Z,"32 km SE of Mina, Nevada",earthquake,,4.8,,,automatic,nn,nn
2020-11-15T06:56:16.480Z,38.1623,-117.8535,4.7,1.9,ml,24,62.43,0.014,0.1319,nn,nn00784120,2020-11-16T02:28:01.589Z,"33 km SE of Mina, Nevada",earthquake,,0.6,0.35,12,reviewed,nn,nn
2020-11-15T06:54:51.330Z,38.1737,-117.8558,6.8,1.1,ml,16,97.97,0.023,0.07,nn,nn00784117,2020-11-15T06:58:17.432Z,"32 km SE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-11-15T06:48:12.790Z,38.1468,-118.0405,1.8,0.7,ml,13,162.88,0.022,0.07,nn,nn00784115,2020-11-15T06:55:55.362Z,"27 km SSE of Mina, Nevada",earthquake,,10.1,,,automatic,nn,nn
2020-11-15T06:43:02.900Z,38.1978,-117.7652,9.9,1.8,ml,22,89.19,0.023,0.08,nn,nn00784112,2020-11-15T06:49:37.496Z,"36 km SE of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-11-15T06:39:28.960Z,32.9225,-116.2591667,5.81,0.67,ml,18,123,0.04906,0.19,ci,ci39466063,2020-11-15T06:43:07.304Z,"27km SSW of Ocotillo Wells, CA",earthquake,0.37,0.76,0.047,6,automatic,ci,ci
2020-11-15T06:35:17.317Z,11.8158,124.3091,37.32,5.1,mww,,56,9.838,1.04,us,us7000cf7b,2020-11-16T14:29:22.360Z,"19 km SW of Santo Niño, Philippines",earthquake,9.4,4.6,0.075,17,reviewed,us,us
2020-11-15T06:33:50.100Z,38.1488,-117.9008,9.1,0.6,ml,11,99.73,0.023,0.06,nn,nn00784110,2020-11-15T06:40:34.747Z,"32 km SE of Mina, Nevada",earthquake,,6.6,,,automatic,nn,nn
2020-11-15T06:29:34.893Z,62.8997,-149.4289,60.4,1.8,ml,,,,1.1,ak,ak020epbpy41,2020-11-15T06:33:10.419Z,"59 km SSW of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-11-15T06:29:27.920Z,36.8033333,-121.5508347,1.76,1.12,md,10,99,0.04092,0.17,nc,nc73482351,2020-11-15T07:08:04.640Z,"5km SSW of San Juan Bautista, CA",earthquake,0.52,2,0.23,8,automatic,nc,nc
2020-11-15T06:28:06.850Z,37.3088333,-119.9596667,19.4,1.33,md,7,117,0.1782,0.18,nc,nc73482356,2020-11-15T20:10:06.256Z,"18km SSW of Bootjack, CA",earthquake,0.69,1.26,0.069,5,reviewed,nc,nc
2020-11-15T06:27:00.460Z,38.1692,-117.815,10.4,0.9,ml,13,110.99,0.048,0.08,nn,nn00784109,2020-11-15T06:35:55.420Z,"35 km SE of Mina, Nevada",earthquake,,5.9,,,automatic,nn,nn
2020-11-15T06:22:47.760Z,38.3963,-117.4085,12.2,0.8,ml,11,181.95,0.017,0.09,nn,nn00784108,2020-11-15T06:28:34.958Z,"39 km NNW of Tonopah, Nevada",earthquake,,11.2,,,automatic,nn,nn
2020-11-15T06:21:50.050Z,46.874,-112.5193333,14.48,1.29,ml,17,61,0.045,0.16,mb,mb80475869,2020-11-15T14:51:54.340Z,"15 km SE of Lincoln, Montana",earthquake,0.47,0.46,0.146,4,reviewed,mb,mb
2020-11-15T06:16:28.052Z,65.93,-149.8188,20,1.7,ml,,,,1.18,ak,ak020epbn59u,2020-11-15T06:27:59.766Z,"34 km WSW of Stevens Village, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-11-15T06:16:18.160Z,38.1543,-117.8743,6.7,1,ml,10,104.86,0.004,0.03,nn,nn00784106,2020-11-15T06:25:15.051Z,"33 km SE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-11-15T06:14:54.620Z,38.1678,-117.8967,12.9,0.3,ml,10,111.68,0.02,0.08,nn,nn00784105,2020-11-15T06:18:17.155Z,"30 km SE of Mina, Nevada",earthquake,,8.6,,,automatic,nn,nn
2020-11-15T06:06:29.730Z,51.5398333333333,-178.122666666667,14.03,1.26,ml,14,206,,0.16,av,av91144756,2020-11-15T08:43:41.610Z,"109 km WSW of Adak, Alaska",earthquake,0.6,0.84,0.270178155784198,14,reviewed,av,av
2020-11-15T05:56:55.410Z,36.9907,-117.1635,16,1.8,ml,8,348.1,1.096,0.08,nn,nn00784104,2020-11-15T06:16:54.716Z,"37 km WNW of Beatty, Nevada",earthquake,,8.2,,,automatic,nn,nn
2020-11-15T05:39:38.660Z,37.8802,-116.6408,7.9,1.5,ml,8,343.98,0.966,0.24,nn,nn00784097,2020-11-15T05:44:34.456Z,"55 km ENE of Goldfield, Nevada",earthquake,,21.9,,,automatic,nn,nn
2020-11-15T05:37:39.440Z,38.1793,-117.8108,9.7,1.8,ml,22,61.34,0.023,0.12,nn,nn00784093,2020-11-15T05:41:57.552Z,"35 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-11-15T05:36:15.720Z,33.9751667,-118.8915,13.1,2.19,ml,48,110,0.1131,0.26,ci,ci39466055,2020-11-16T00:10:06.415Z,"8km WSW of Malibu, CA",earthquake,0.59,0.94,0.115,26,automatic,ci,ci
2020-11-15T05:34:06.092Z,52.623,171.6044,10,4.4,mb,,186,1.522,0.67,us,us7000cf6w,2020-11-15T06:30:48.040Z,"109 km WSW of Attu Station, Alaska",earthquake,11.2,2,0.055,94,reviewed,us,us
2020-11-15T05:29:25.260Z,33.3788333,-116.4438333,12.84,0.94,ml,25,102,0.1021,0.27,ci,ci39466039,2020-11-15T05:33:09.370Z,"15km NNW of Borrego Springs, CA",earthquake,0.44,0.88,0.162,25,automatic,ci,ci
2020-11-15T05:23:20.350Z,47.5453333,-113.6728333,6.01,0.74,ml,6,189,0.327,0.26,mb,mb80475909,2020-11-15T19:11:38.380Z,"3 km NE of Condon, Montana",earthquake,1.39,16.36,,0,reviewed,mb,mb
2020-11-15T05:14:51.840Z,38.1802,-117.8427,4.4,0.5,ml,10,106.09,0.009,0.06,nn,nn00784091,2020-11-15T05:23:34.644Z,"32 km SE of Mina, Nevada",earthquake,,5.3,,,automatic,nn,nn
2020-11-15T05:08:43.890Z,38.178,-117.8425,9.1,1.3,ml,15,71.43,0.014,0.15,nn,nn00784088,2020-11-15T05:16:56.328Z,"33 km SE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-11-15T05:02:26.358Z,63.3548,-151.502,7.9,1.3,ml,,,,0.64,ak,ak020epaypij,2020-11-15T05:06:10.417Z,"23 km SSE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-15T04:55:27.450Z,38.1922,-117.7412,10.3,1.2,ml,14,103.37,0.042,0.2,nn,nn00784083,2020-11-15T05:03:15.468Z,"38 km SE of Mina, Nevada",earthquake,,2.9,,,automatic,nn,nn
2020-11-15T04:54:05.806Z,60.9276,-150.8701,14.6,1.7,ml,,,,0.32,ak,ak020epaodk4,2020-11-15T05:06:10.281Z,"9 km W of Point Possession, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-11-15T04:52:44.067Z,38.1894,-117.746,10.6,2.2,ml,26,71.12,0.038,0.1551,nn,nn00784079,2020-11-16T02:27:59.164Z,"38 km SE of Mina, Nevada",earthquake,,0.7,0.18,11,reviewed,nn,nn
2020-11-15T04:45:53.180Z,53.5718333333333,-167.0215,9.8,2.15,ml,17,202,,0.27,av,av91144736,2020-11-15T08:21:03.670Z,"46 km SW of Unalaska, Alaska",earthquake,1.23,1.01,0.265403503479614,18,reviewed,av,av
2020-11-15T04:42:03.370Z,38.1827,-117.8228,8.8,1.1,ml,15,95.96,0.052,0.07,nn,nn00784075,2020-11-15T04:53:15.205Z,"34 km SE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-11-15T04:39:16.650Z,38.1495,-117.9327,10.6,1.4,ml,12,123.45,0.014,0.11,nn,nn00784071,2020-11-15T04:42:42.056Z,"30 km SSE of Mina, Nevada",earthquake,,2.2,,,automatic,nn,nn
2020-11-15T04:38:59.360Z,38.1365,-117.906,11.2,1.1,ml,9,87.72,0.021,0.13,nn,nn00784070,2020-11-15T04:42:34.658Z,"33 km SSE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-11-15T04:37:58.675Z,61.0248,-152.0845,92.6,1.5,ml,,,,0.49,ak,ak020epakugr,2020-11-15T04:56:59.044Z,"51 km W of Tyonek, Alaska",earthquake,,1.3,,,automatic,ak,ak
2020-11-15T04:35:32.150Z,46.4018333333333,-122.246666666667,16.95,0.92,ml,6,228,0.09936,0.07,uw,uw61701596,2020-11-15T19:18:32.210Z,"17 km S of Morton, Washington",earthquake,1.93,1.13,0.046508618225838,4,reviewed,uw,uw
2020-11-15T04:28:00.810Z,39.0296667,-123.0376667,1.06,1.44,md,7,261,0.15,0.08,nc,nc73482326,2020-11-15T19:45:08.097Z,"11km W of Lakeport, CA",earthquake,1.87,31.61,0.204,7,reviewed,nc,nc
2020-11-15T04:27:02.292Z,32.9075,-100.8785,5,3.5,mb_lg,,36,0.183,0.94,us,us7000cf5p,2020-11-16T13:28:08.565Z,"21 km N of Snyder, Texas",earthquake,1.9,2,0.041,156,reviewed,us,us
2020-11-15T04:16:42.290Z,38.1653,-117.9412,7.5,1.2,ml,14,111.43,0.029,0.08,nn,nn00784067,2020-11-15T04:20:14.997Z,"28 km SSE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-11-15T04:15:08.630Z,38.1728,-117.8698,6.5,0.9,ml,15,100.95,0.015,0.06,nn,nn00784064,2020-11-15T04:18:55.023Z,"31 km SE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-11-15T04:08:34.020Z,35.8766667,-117.7188333,6.3,0.44,ml,11,76,0.07758,0.15,ci,ci39466031,2020-11-15T04:12:14.576Z,"18km ESE of Little Lake, CA",earthquake,0.37,0.92,0.066,5,automatic,ci,ci
2020-11-15T04:07:34.221Z,63.195,-147.7753,0,1.8,ml,,,,0.97,ak,ak020epaed3a,2020-11-15T04:21:04.949Z,"62 km ESE of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-11-15T04:03:11.570Z,36.9118333,-121.2655,7.55,0.95,md,20,70,0.02859,0.04,nc,nc73482316,2020-11-16T11:09:41.439Z,"14km ENE of Hollister, CA",earthquake,0.23,0.63,0.197,18,reviewed,nc,nc
2020-11-15T03:58:49.040Z,19.80299949646,-155.546661376953,12.0200004577637,2.41,ml,35,219,,0.209999993,hv,hv72229462,2020-11-15T04:10:24.040Z,"27 km SSE of Waimea, Hawaii",earthquake,0.92,0.389999986,0.67,5,automatic,hv,hv
2020-11-15T03:58:43.050Z,19.4080009460449,-155.259002685547,1.01999998092651,2.13,ml,14,93,,0.379999995,hv,hv72229457,2020-11-15T04:04:13.890Z,"4 km SW of Volcano, Hawaii",earthquake,0.67,0.379999995,0.47,7,automatic,hv,hv
2020-11-15T03:47:25.080Z,38.1858,-117.8385,7,0.8,ml,16,100.76,0.02,0.15,nn,nn00784061,2020-11-15T03:53:54.929Z,"32 km SE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-11-15T03:39:46.150Z,38.1703,-117.831,10.2,1.5,ml,24,110.8,0.037,0.08,nn,nn00784058,2020-11-15T03:48:36.217Z,"34 km SE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-11-15T03:39:31.835Z,60.4629,-137.2634,0.9,2.2,ml,,,,0.47,ak,ak020ep9zs89,2020-11-15T03:52:51.747Z,"34 km SSE of Haines Junction, Canada",earthquake,,0.3,,,automatic,ak,ak
2020-11-15T03:37:50.530Z,19.4261665344238,-155.285659790039,1.60000002384186,1.81,ml,16,150,,0.349999994,hv,hv72229427,2020-11-15T03:43:20.590Z,"5 km WSW of Volcano, Hawaii",earthquake,0.77,0.5,0.2,9,automatic,hv,hv
2020-11-15T03:36:32.310Z,37.5558333,-118.8668333,7.67,0.14,md,10,194,0.04543,0.09,nc,nc73482311,2020-11-15T19:20:07.125Z,"13km SE of Mammoth Lakes, CA",earthquake,0.53,1.68,0.12,9,reviewed,nc,nc
2020-11-15T03:36:08.500Z,35.8733333,-117.6726667,13.83,0.86,ml,11,120,0.07658,0.12,ci,ci39466023,2020-11-15T03:39:47.694Z,"22km ESE of Little Lake, CA",earthquake,0.36,0.77,0.197,13,automatic,ci,ci
2020-11-15T03:33:30.300Z,37.6686667,-118.8666667,4.02,0.36,md,15,109,0.03394,0.1,nc,nc73482306,2020-11-15T18:16:06.548Z,"10km ENE of Mammoth Lakes, CA",earthquake,0.35,0.51,0.066,13,reviewed,nc,nc
2020-11-15T03:33:20.140Z,33.6561667,-116.8025,10.37,0.43,ml,10,150,0.04593,0.29,ci,ci39466015,2020-11-15T03:36:48.286Z,"12km SW of Idyllwild, CA",earthquake,1.73,2.36,0.307,11,automatic,ci,ci
2020-11-15T03:33:06.910Z,38.162,-117.8385,8.7,1.1,ml,18,100.46,0.026,0.07,nn,nn00784056,2020-11-15T03:40:42.816Z,"34 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-11-15T03:32:10.090Z,38.1332,-117.7743,13.2,0.9,ml,14,97.59,0.012,0.13,nn,nn00784053,2020-11-15T03:40:35.209Z,"40 km SE of Mina, Nevada",earthquake,,5,,,automatic,nn,nn
2020-11-15T03:29:32.670Z,38.1395,-117.9655,9.4,1.6,ml,20,77.41,0.037,0.09,nn,nn00784050,2020-11-15T03:33:36.695Z,"30 km SSE of Mina, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-11-15T03:27:13.480Z,19.371000289917,-155.211166381836,6.78000020980835,2.04,ml,13,301,,0.379999995,hv,hv72229417,2020-11-15T03:32:45.840Z,"8 km SSE of Volcano, Hawaii",earthquake,2.03,1.38999999,0.44,13,automatic,hv,hv
2020-11-15T03:17:34.460Z,-20.2635,-70.9004,38.55,4.2,mb,,177,0.738,0.8,us,us7000cf59,2020-11-15T16:33:18.396Z,"78 km W of Iquique, Chile",earthquake,5.8,8.6,0.303,4,reviewed,us,us
2020-11-15T03:13:04.590Z,19.4134998321533,-155.263671875,0.569999992847443,1.74,ml,16,72,,0.219999999,hv,hv72229407,2020-11-15T03:18:34.890Z,"4 km SW of Volcano, Hawaii",earthquake,0.23,0.319999993,0.2,8,automatic,hv,hv
2020-11-15T03:12:02.170Z,37.564,-118.8255,3.73,1.22,md,23,153,0.02614,0.06,nc,nc73482301,2020-11-15T21:16:05.616Z,"13km W of Toms Place, CA",earthquake,0.31,0.45,0.195,18,reviewed,nc,nc
2020-11-15T03:07:01.340Z,38.2243,-117.7448,0.1,1.3,ml,24,74.86,0.036,0.15,nn,nn00784048,2020-11-15T03:30:16.285Z,"36 km ESE of Mina, Nevada",earthquake,,8.8,,,automatic,nn,nn
2020-11-15T03:02:27.140Z,19.400333404541,-155.273162841797,0.0700000002980232,1.78,ml,9,78,,0.200000003,hv,hv72229392,2020-11-15T03:07:57.980Z,"6 km SW of Volcano, Hawaii",earthquake,0.31,1.07000005,0.26,10,automatic,hv,hv
2020-11-15T02:56:55.410Z,33.0288333,-116.0105,1.04,1.82,ml,42,40,0.1458,0.29,ci,ci39465999,2020-11-15T03:00:42.054Z,"17km SE of Ocotillo Wells, CA",earthquake,0.31,0.95,0.176,28,automatic,ci,ci
2020-11-15T02:47:57.463Z,38.1915,-117.7695,8.7,1.6,ml,28,69.56,0.04,0.1572,nn,nn00784042,2020-11-16T02:27:56.208Z,"36 km SE of Mina, Nevada",earthquake,,0.8,0.27,13,reviewed,nn,nn
